id_imovel,tipo_imovel,zona,area_m2,quartos,casas_banho,andar,ano_construcao,estado_conservacao,orientacao_solar,vista,certificacao_energetica,distancia_centro_km,distancia_metro_km,distancia_escola_km,distancia_hospital_km,score_localizacao,tem_garagem,tem_piscina,tem_varanda,tem_arrecadacao,tem_elevador,tem_ar_condicionado,tem_lareira,tem_jardim,preco,preco_categoria
IMV00151,Moradia,Bairro Residencial,71,1,2,0,2014,Como Novo,Nordeste,Rua,C,6.2,2.32,1.0,1.4,3,False,False,False,False,False,False,False,False,145300.0,Baixo
IMV00152,Penthouse,Bairro Residencial,155,4,2,7,1976,Razoável,Norte,Cidade,D,4.8,0.8,0.01,1.05,5,True,False,True,True,False,True,False,False,335900.0,Alto
IMV00153,Estúdio,Zona Industrial,81,2,1,3,2021,Novo,Sul,Rua,A+,9.0,0.09,0.5,0.8,4,False,True,False,False,True,False,False,False,101100.0,Baixo
IMV00154,Moradia,Zona Premium,160,3,3,0,2007,Razoável,Norte,Pátio,B,3.8,1.03,2.7,1.73,5,False,False,False,True,False,True,False,False,540200.0,Alto
IMV00155,Penthouse,Bairro Residencial,166,3,3,7,1968,Para Remodelar,Sudoeste,Cidade,D,6.3,2.58,1.85,1.99,3,False,False,False,True,False,False,False,True,279900.0,Médio
IMV00156,Duplex,Zona Premium,129,3,3,6,2008,Bom,Sudoeste,Cidade,C,2.5,2.44,0.57,17.62,5,True,True,False,False,False,False,False,False,439800.0,Alto
IMV00157,Moradia,Bairro Residencial,120,3,3,0,1974,Razoável,Nordeste,Rua,F,5.3,0.83,0.79,2.21,4,False,True,False,False,False,False,True,False,224900.0,Médio
IMV00158,Penthouse,Bairro Residencial,199,4,3,3,2001,Bom,Este,Pátio,C,4.7,1.87,0.49,2.66,4,True,True,False,True,True,True,True,True,541500.0,Alto
IMV00159,Penthouse,Zona Industrial,111,2,1,1,1981,Razoável,Sudoeste,Pátio,E,11.1,2.59,0.62,12.28,1,False,True,False,True,False,False,False,False,173700.0,Médio
IMV00160,Apartamento,Zona Industrial,78,2,2,2,1999,Razoável,Nordeste,Jardim,F,8.4,2.07,1.68,3.68,1,True,True,False,True,False,True,True,False,129200.0,Baixo
IMV00161,Duplex,Bairro Residencial,84,2,2,4,1991,Razoável,Oeste,Jardim,D,5.0,0.01,2.79,1.61,5,False,False,False,False,False,False,False,True,146000.0,Baixo
IMV00162,Moradia,Bairro Residencial,142,3,2,0,2022,Novo,Norte,Rua,B,5.0,2.96,0.62,8.44,3,True,True,False,False,False,True,False,True,404500.0,Alto
IMV00163,Estúdio,Zona Industrial,83,2,1,0,1976,Para Remodelar,Sul,Pátio,F,8.7,0.03,1.51,2.82,3,False,False,True,True,False,False,True,False,63500.0,Baixo
IMV00164,Estúdio,Zona Premium,104,2,1,0,2021,Novo,Sudeste,Pátio,B,3.4,3.19,2.14,3.23,5,False,True,False,True,False,True,False,False,296000.0,Médio
IMV00165,Duplex,Periferia,100,2,1,7,2005,Bom,Nordeste,Mar,B,6.3,0.36,0.26,1.9,5,False,False,False,False,False,False,False,False,114200.0,Baixo
IMV00166,Apartamento,Periferia,61,2,1,1,2005,Razoável,Sul,Pátio,D,6.9,0.03,1.75,1.37,4,False,False,False,False,False,False,False,False,52800.0,Baixo
IMV00167,Moradia,Zona Premium,166,4,2,0,1969,Para Remodelar,Norte,Pátio,F,1.6,1.47,0.32,2.01,6,False,False,True,True,False,False,True,False,393800.0,Alto
IMV00168,Apartamento,Periferia,117,3,3,0,1972,Para Remodelar,Este,Jardim,D,8.0,0.99,1.82,1.35,3,False,True,False,False,False,False,False,False,117200.0,Baixo
IMV00169,Moradia,Zona Comercial,116,3,3,0,2018,Como Novo,Sudeste,Jardim,B,2.3,0.31,0.33,0.74,7,True,False,False,True,True,False,True,True,359900.0,Alto
IMV00170,Duplex,Periferia,144,4,2,1,1998,Bom,Norte,Rua,D,9.0,1.47,0.92,0.16,2,False,False,False,False,False,False,False,False,177000.0,Médio
IMV00171,Moradia,Centro Histórico,121,5,3,0,1996,Bom,Oeste,Jardim,E,1.0,0.25,0.67,1.69,7,False,True,True,True,False,False,True,False,381700.0,Alto
IMV00172,Duplex,Periferia,134,3,3,8,2003,Bom,Sudeste,Cidade,B,7.8,0.41,0.05,3.87,5,False,False,False,False,False,False,False,True,166900.0,Médio
IMV00173,Apartamento,Centro Histórico,95,2,2,2,2024,Como Novo,Oeste,Pátio,A,0.0,0.14,0.33,1.63,8,False,False,False,False,True,False,False,False,220300.0,Médio
IMV00174,Estúdio,Periferia,60,1,1,8,1972,Razoável,Este,Serra,D,8.9,1.84,0.97,13.85,2,False,False,False,False,False,False,False,False,39200.0,Baixo
IMV00175,Moradia,Zona Premium,151,5,3,0,1997,Bom,Nordeste,Rua,F,1.4,0.27,0.9,0.49,7,False,False,True,False,False,True,True,False,606600.0,Alto
IMV00176,Apartamento,Bairro Residencial,94,2,1,4,1993,Para Remodelar,Noroeste,Rua,D,4.4,2.12,0.35,1.07,4,False,False,False,False,False,False,False,True,110900.0,Baixo
IMV00177,Penthouse,Zona Comercial,85,2,1,1,2024,Novo,Nordeste,Rua,B,0.2,0.37,0.02,2.61,7,False,False,True,False,True,False,False,True,331200.0,Alto
IMV00178,Penthouse,Periferia,148,3,3,1,2021,Como Novo,Oeste,Rua,A,6.1,1.61,0.76,0.33,2,False,False,True,True,True,False,False,False,278600.0,Médio
IMV00179,Penthouse,Centro Histórico,95,2,1,6,1997,Razoável,Sudoeste,Jardim,D,1.2,0.26,0.05,2.44,8,True,True,True,True,False,False,False,False,290400.0,Médio
IMV00180,Penthouse,Zona Industrial,164,5,3,3,2024,Novo,Oeste,Jardim,A+,9.0,1.59,0.97,1.21,1,False,True,False,False,True,False,False,False,342700.0,Alto
IMV00181,Duplex,Zona Premium,146,3,2,0,1972,Para Remodelar,Oeste,Rua,F,3.2,0.49,0.24,1.02,8,False,False,False,False,False,False,False,False,334900.0,Alto
IMV00182,Penthouse,Zona Comercial,170,4,2,2,1990,Para Remodelar,Sul,Rua,E,0.9,3.26,2.72,7.45,4,True,False,False,False,True,True,True,True,445300.0,Alto
IMV00183,Duplex,Zona Comercial,108,2,1,3,2021,Novo,Oeste,Jardim,B,1.3,0.06,0.32,0.02,7,True,True,True,False,True,False,True,True,417300.0,Alto
IMV00184,Moradia,Centro Histórico,155,3,3,0,2022,Como Novo,Este,Pátio,A,0.0,1.03,2.49,4.49,5,False,True,True,True,True,True,False,False,491100.0,Alto
IMV00185,Penthouse,Zona Industrial,114,2,1,0,2018,Como Novo,Este,Jardim,B,10.3,0.75,0.03,2.63,3,False,False,False,False,True,False,False,False,172900.0,Médio
IMV00186,Duplex,Zona Industrial,94,2,2,6,2023,Como Novo,Sul,Mar,A,11.7,0.15,0.6,1.23,3,False,False,False,False,False,False,False,False,114000.0,Baixo
IMV00187,Duplex,Zona Comercial,125,3,3,3,2024,Como Novo,Noroeste,Rua,A,3.0,0.25,0.16,0.94,7,True,False,False,False,False,False,False,True,347800.0,Alto
IMV00188,Duplex,Zona Industrial,136,5,2,1,1965,Para Remodelar,Sul,Jardim,F,11.2,0.23,0.79,0.33,3,False,False,True,False,False,False,False,False,101500.0,Baixo
IMV00189,Estúdio,Zona Comercial,59,2,1,4,1991,Para Remodelar,Este,Rua,F,1.6,0.84,0.4,2.49,6,False,False,False,False,False,False,False,False,68900.0,Baixo
IMV00190,Penthouse,Bairro Residencial,111,3,2,6,2020,Novo,Este,Mar,A,3.8,1.58,1.52,4.7,3,False,False,False,True,False,False,False,False,314700.0,Alto
IMV00191,Apartamento,Zona Premium,132,3,2,5,2023,Como Novo,Sul,Rua,A+,2.3,1.62,1.06,0.87,5,False,False,False,False,True,False,False,False,413800.0,Alto
IMV00192,Duplex,Centro Histórico,139,3,3,6,1998,Razoável,Noroeste,Cidade,D,0.0,1.19,0.19,1.05,6,False,False,False,False,False,False,True,False,298800.0,Médio
IMV00193,Moradia,Zona Premium,145,3,3,0,2024,Como Novo,Este,Pátio,A,4.2,1.69,1.14,8.75,5,False,False,False,False,False,False,False,False,537000.0,Alto
IMV00194,Estúdio,Periferia,89,2,1,5,2004,Razoável,Oeste,Rua,C,6.5,0.2,1.68,7.74,4,False,True,False,False,False,False,False,False,88000.0,Baixo
IMV00195,Penthouse,Zona Industrial,147,4,2,3,2004,Razoável,Nordeste,Rua,C,8.9,0.74,0.65,0.45,2,True,False,False,False,True,False,False,False,189900.0,Médio
IMV00196,Moradia,Centro Histórico,131,4,3,0,2010,Como Novo,Nordeste,Jardim,C,1.0,1.65,0.13,2.55,6,False,True,False,False,False,True,False,True,431300.0,Alto
IMV00197,Estúdio,Bairro Residencial,71,1,1,1,2020,Novo,Este,Pátio,A,3.2,0.17,0.88,2.36,5,False,False,False,False,True,False,True,False,113800.0,Baixo
IMV00198,Duplex,Bairro Residencial,77,2,1,4,1984,Para Remodelar,Este,Rua,E,6.1,0.62,2.84,2.26,4,True,True,False,False,True,False,False,False,151500.0,Médio
IMV00199,Penthouse,Centro Histórico,138,5,2,0,1995,Bom,Sul,Jardim,F,0.0,1.04,0.11,0.36,6,True,False,False,False,False,True,False,True,551600.0,Alto
IMV00200,Moradia,Centro Histórico,94,2,1,0,2024,Novo,Este,Rua,A+,1.5,0.53,0.18,3.38,7,False,False,False,True,False,False,False,True,304500.0,Alto
IMV00201,Estúdio,Zona Comercial,76,1,1,7,2018,Bom,Sudeste,Mar,A,2.4,0.13,2.81,4.22,6,True,False,False,False,False,False,False,False,128800.0,Baixo
IMV00202,Moradia,Zona Premium,201,5,2,0,1967,Para Remodelar,Sul,Jardim,D,2.9,0.82,5.43,0.03,6,False,True,True,False,False,False,False,True,585900.0,Alto
IMV00203,Duplex,Periferia,123,5,2,1,2018,Como Novo,Sul,Jardim,B,7.8,0.33,0.31,2.1,5,False,False,False,False,False,False,False,False,155800.0,Médio
IMV00204,Penthouse,Centro Histórico,117,2,2,3,1987,Razoável,Este,Rua,D,0.0,0.03,1.71,5.23,7,True,True,False,True,False,False,False,False,398400.0,Alto
IMV00205,Penthouse,Zona Industrial,121,3,2,0,1975,Para Remodelar,Sudoeste,Jardim,D,11.5,1.22,3.21,0.15,1,False,False,False,False,False,False,False,False,112200.0,Baixo
IMV00206,Apartamento,Zona Comercial,77,1,1,3,2009,Bom,Oeste,Jardim,B,0.5,0.2,0.73,0.85,6,True,False,False,False,False,False,True,True,187900.0,Médio
IMV00207,Apartamento,Bairro Residencial,83,2,1,0,1967,Para Remodelar,Sul,Jardim,D,6.9,0.18,0.67,0.56,5,True,False,False,False,False,False,False,False,94300.0,Baixo
IMV00208,Estúdio,Bairro Residencial,67,2,1,7,2003,Bom,Norte,Jardim,D,5.5,2.02,0.95,0.05,3,False,False,False,False,False,True,False,False,83100.0,Baixo
IMV00209,Moradia,Bairro Residencial,111,3,3,0,1981,Razoável,Sudeste,Rua,E,5.7,0.76,0.14,0.52,5,True,True,False,True,True,False,False,False,255500.0,Médio
IMV00210,Apartamento,Periferia,142,3,2,1,2022,Novo,Norte,Rua,B,9.1,1.24,0.3,3.56,3,False,False,True,False,False,True,False,False,201300.0,Médio
IMV00211,Moradia,Zona Premium,175,3,2,0,1961,Para Remodelar,Este,Pátio,E,1.7,0.96,0.1,2.95,7,False,False,False,False,False,True,True,True,473300.0,Alto
IMV00212,Estúdio,Centro Histórico,58,1,1,1,2021,Novo,Noroeste,Jardim,A,0.2,1.33,0.56,2.87,5,False,False,False,False,False,False,False,False,107100.0,Baixo
IMV00213,Duplex,Zona Premium,92,3,2,1,2022,Novo,Nordeste,Rua,B,3.8,1.63,1.65,6.51,5,False,False,False,False,False,False,False,False,380300.0,Alto
IMV00214,Apartamento,Bairro Residencial,117,2,1,8,2023,Novo,Sudeste,Mar,B,5.7,0.41,1.42,4.28,5,False,False,True,False,False,False,False,False,200200.0,Médio
IMV00215,Duplex,Zona Premium,108,3,3,3,2022,Novo,Norte,Jardim,B,2.7,1.55,1.37,0.79,5,False,True,False,False,True,False,False,False,447000.0,Alto
IMV00216,Estúdio,Zona Comercial,61,2,2,1,1977,Razoável,Sudoeste,Rua,E,3.2,3.13,0.36,5.87,5,False,False,False,True,False,False,False,False,91700.0,Baixo
IMV00217,Moradia,Bairro Residencial,125,3,3,0,2022,Como Novo,Sudoeste,Pátio,B,6.8,0.56,1.96,0.42,4,True,True,False,False,False,False,False,False,319100.0,Alto
IMV00218,Apartamento,Zona Comercial,85,3,3,4,1996,Bom,Sudeste,Jardim,F,2.4,0.93,1.76,5.31,5,False,False,False,False,False,False,False,False,172700.0,Médio
IMV00219,Apartamento,Periferia,84,3,2,2,2022,Novo,Oeste,Jardim,A+,8.5,0.47,0.29,8.54,5,False,False,True,False,False,False,False,False,109600.0,Baixo
IMV00220,Moradia,Periferia,124,3,2,0,2024,Novo,Sul,Rua,A+,6.3,0.76,0.64,1.8,3,False,False,False,True,False,False,True,False,230100.0,Médio
IMV00221,Penthouse,Zona Comercial,171,3,3,1,2022,Novo,Oeste,Rua,A,0.8,0.81,0.25,0.0,6,False,False,False,True,True,False,False,True,728400.0,Alto
IMV00222,Estúdio,Bairro Residencial,78,2,2,1,2019,Bom,Este,Rua,B,3.9,0.08,0.21,0.12,6,False,False,False,True,False,False,False,False,96600.0,Baixo
IMV00223,Moradia,Zona Premium,169,3,3,0,2008,Razoável,Sudeste,Rua,B,1.4,1.84,0.42,0.02,6,False,True,True,True,True,False,False,False,542500.0,Alto
IMV00224,Estúdio,Zona Comercial,41,0,1,2,1970,Para Remodelar,Noroeste,Jardim,D,2.0,0.6,0.11,9.2,6,False,False,False,False,False,False,False,False,40800.0,Baixo
IMV00225,Estúdio,Zona Industrial,60,1,2,1,1988,Razoável,Sudeste,Pátio,F,8.7,0.97,1.34,0.45,2,False,False,False,False,True,False,False,False,46300.0,Baixo
IMV00226,Duplex,Periferia,128,3,2,2,1966,Para Remodelar,Sudeste,Rua,D,8.8,0.32,0.59,5.31,4,False,False,False,False,False,False,False,True,136400.0,Baixo
IMV00227,Estúdio,Zona Comercial,60,1,1,8,2021,Novo,Norte,Mar,A,3.9,0.72,1.49,1.26,5,False,False,False,False,False,False,False,False,109400.0,Baixo
IMV00228,Moradia,Bairro Residencial,122,4,3,0,2020,Novo,Este,Jardim,A+,5.7,3.91,0.97,5.23,3,False,False,False,True,False,False,False,False,301300.0,Alto
IMV00229,Estúdio,Zona Industrial,65,1,2,2,1981,Razoável,Noroeste,Rua,E,10.3,2.88,1.29,1.34,1,False,False,False,False,False,False,False,False,36500.0,Baixo
IMV00230,Penthouse,Centro Histórico,146,5,2,1,1963,Para Remodelar,Oeste,Pátio,D,0.0,5.06,0.23,4.06,6,False,False,True,True,False,True,True,False,378600.0,Alto
IMV00231,Estúdio,Zona Comercial,63,1,1,7,2021,Novo,Oeste,Jardim,B,1.4,4.89,0.59,2.01,4,False,True,False,True,True,False,False,False,154400.0,Médio
IMV00232,Duplex,Zona Industrial,107,3,3,2,2021,Novo,Este,Pátio,A+,9.5,1.31,0.62,2.9,1,False,False,False,True,False,False,False,False,143100.0,Baixo
IMV00233,Moradia,Periferia,133,3,3,0,1972,Para Remodelar,Nordeste,Jardim,D,8.7,1.65,0.72,1.68,2,False,False,False,False,False,False,False,False,115700.0,Baixo
IMV00234,Duplex,Zona Industrial,128,4,3,8,1999,Razoável,Noroeste,Cidade,F,11.9,1.28,0.42,3.14,2,True,False,False,False,False,False,False,False,116200.0,Baixo
IMV00235,Estúdio,Periferia,74,1,1,6,2012,Bom,Sul,Cidade,B,8.5,0.33,0.24,0.13,5,True,False,False,False,False,False,False,True,90200.0,Baixo
IMV00236,Apartamento,Zona Premium,99,2,1,3,1963,Razoável,Noroeste,Rua,E,3.8,1.87,2.29,2.62,5,False,False,False,False,False,False,False,False,210100.0,Médio
IMV00237,Estúdio,Bairro Residencial,86,2,1,2,1969,Para Remodelar,Nordeste,Rua,F,4.0,2.23,0.49,2.12,4,False,False,True,False,False,False,False,True,105400.0,Baixo
IMV00238,Moradia,Zona Comercial,163,5,2,0,2009,Bom,Norte,Rua,D,1.3,1.68,0.41,0.59,5,True,False,False,True,True,True,True,False,444100.0,Alto
IMV00239,Apartamento,Zona Premium,142,3,2,0,2009,Bom,Sudeste,Rua,C,3.6,0.65,0.96,6.48,6,False,False,True,False,True,True,True,True,419800.0,Alto
IMV00240,Duplex,Centro Histórico,98,3,2,3,1964,Razoável,Sudoeste,Rua,F,0.0,0.57,0.25,2.17,7,True,False,False,False,False,False,True,True,235200.0,Médio
IMV00241,Duplex,Zona Industrial,104,2,1,5,2021,Como Novo,Oeste,Rua,A+,9.9,1.66,0.51,1.06,1,False,False,False,False,False,False,False,False,126700.0,Baixo
IMV00242,Penthouse,Zona Premium,179,3,2,3,2022,Como Novo,Oeste,Pátio,B,1.8,4.56,0.42,12.76,6,False,False,True,False,False,False,False,True,936200.0,Alto
IMV00243,Moradia,Periferia,140,3,3,0,2020,Novo,Oeste,Pátio,A,8.5,3.86,6.0,0.1,2,True,False,False,False,False,False,False,False,232200.0,Médio
IMV00244,Moradia,Zona Comercial,133,5,2,0,1977,Para Remodelar,Oeste,Rua,D,2.2,1.59,0.32,2.7,5,False,False,False,False,False,False,False,False,235500.0,Médio
IMV00245,Duplex,Zona Comercial,102,2,1,2,2022,Novo,Oeste,Rua,B,2.7,0.03,0.41,4.76,7,False,False,False,True,False,False,False,True,287200.0,Médio
IMV00246,Penthouse,Centro Histórico,82,3,2,3,1995,Razoável,Oeste,Rua,E,0.8,2.99,5.75,1.67,5,False,False,False,False,False,False,False,False,216000.0,Médio
IMV00247,Penthouse,Zona Industrial,120,4,3,4,1973,Razoável,Nordeste,Rua,F,9.2,2.27,0.64,0.77,1,False,False,False,False,False,False,False,False,137100.0,Baixo
IMV00248,Apartamento,Zona Premium,77,1,2,3,2019,Bom,Sul,Rua,A,3.1,0.2,3.25,3.03,7,False,False,False,False,False,False,False,False,219000.0,Médio
IMV00249,Penthouse,Zona Comercial,136,3,2,0,1988,Para Remodelar,Sudoeste,Rua,F,3.9,0.43,0.71,7.19,6,True,False,True,False,False,False,False,False,337000.0,Alto
IMV00250,Apartamento,Zona Industrial,109,2,1,10,2024,Novo,Sudoeste,Jardim,B,9.8,1.96,0.44,0.2,2,False,False,False,False,False,False,False,False,102300.0,Baixo
IMV00251,Estúdio,Zona Industrial,61,2,1,8,2013,Como Novo,Nordeste,Cidade,D,11.8,1.16,0.01,0.89,2,False,True,False,False,False,True,False,True,99600.0,Baixo
IMV00252,Penthouse,Zona Comercial,103,2,1,4,2016,Bom,Oeste,Rua,A,0.5,2.86,1.7,0.04,4,False,False,False,False,False,False,False,False,346800.0,Alto
IMV00253,Estúdio,Periferia,49,0,1,6,2020,Como Novo,Sudeste,Serra,A+,6.9,0.23,0.21,0.6,5,False,False,False,False,False,False,False,True,62100.0,Baixo
IMV00254,Moradia,Zona Comercial,144,3,2,0,1968,Razoável,Sudeste,Rua,E,3.9,4.76,0.28,1.28,5,True,True,True,False,False,True,False,False,394800.0,Alto
IMV00255,Duplex,Periferia,106,3,2,2,2017,Bom,Nordeste,Jardim,A+,7.6,0.0,1.9,1.44,4,False,False,False,False,False,False,False,False,133500.0,Baixo
IMV00256,Moradia,Zona Industrial,105,3,2,0,2009,Bom,Sul,Rua,B,11.8,1.7,0.13,0.21,2,False,False,False,False,False,False,False,False,122400.0,Baixo
IMV00257,Duplex,Centro Histórico,94,3,2,2,1963,Para Remodelar,Nordeste,Pátio,E,0.0,0.88,0.36,3.78,7,False,False,False,False,False,False,False,False,161100.0,Médio
IMV00258,Penthouse,Zona Industrial,105,2,1,2,2020,Como Novo,Oeste,Rua,B,11.1,0.38,0.19,6.03,4,False,False,False,False,False,False,False,False,164500.0,Médio
IMV00259,Duplex,Periferia,124,4,2,2,2004,Bom,Oeste,Rua,B,7.0,1.1,1.28,0.57,2,False,False,False,False,False,False,False,True,177700.0,Médio
IMV00260,Apartamento,Zona Premium,94,2,1,3,2022,Novo,Este,Rua,B,2.2,3.45,0.99,1.73,5,True,False,True,False,False,False,False,False,299500.0,Médio
IMV00261,Moradia,Zona Premium,142,4,2,0,1972,Razoável,Sul,Pátio,F,1.4,1.57,2.02,5.28,5,False,False,False,True,False,False,False,False,439300.0,Alto
IMV00262,Estúdio,Zona Premium,89,3,2,4,1963,Razoável,Noroeste,Pátio,E,4.2,1.39,1.06,18.96,5,False,False,False,False,False,False,False,False,149500.0,Baixo
IMV00263,Duplex,Bairro Residencial,121,4,2,4,1984,Para Remodelar,Noroeste,Pátio,D,5.4,0.36,0.1,0.2,6,True,False,True,False,False,False,False,False,178300.0,Médio
IMV00264,Moradia,Bairro Residencial,152,4,3,0,1985,Para Remodelar,Noroeste,Rua,E,4.1,0.57,0.13,3.2,5,True,False,False,True,False,False,False,True,228400.0,Médio
IMV00265,Apartamento,Zona Industrial,89,2,1,0,1980,Para Remodelar,Nordeste,Jardim,E,8.2,2.78,0.58,1.26,1,False,False,False,False,False,False,False,False,56600.0,Baixo
IMV00266,Duplex,Zona Comercial,118,2,1,8,1988,Razoável,Sudeste,Mar,E,0.2,1.28,1.71,1.19,4,False,True,False,False,False,False,True,False,246700.0,Médio
IMV00267,Estúdio,Centro Histórico,47,0,1,5,1982,Para Remodelar,Oeste,Pátio,F,0.0,0.17,1.68,2.59,7,False,True,True,False,False,True,False,False,101600.0,Baixo
IMV00268,Estúdio,Centro Histórico,73,2,1,1,1985,Razoável,Oeste,Rua,E,0.0,3.81,3.73,0.75,5,False,False,False,False,True,False,False,False,108200.0,Baixo
IMV00269,Penthouse,Bairro Residencial,113,2,1,8,2021,Novo,Este,Serra,B,6.8,0.35,0.95,0.76,5,False,True,False,False,True,False,False,True,383400.0,Alto
IMV00270,Estúdio,Bairro Residencial,49,0,1,5,1995,Bom,Este,Pátio,E,6.7,2.58,0.44,3.2,4,False,False,True,False,False,False,False,True,87200.0,Baixo
IMV00271,Apartamento,Zona Industrial,105,3,3,10,2006,Razoável,Norte,Jardim,D,9.1,0.38,1.95,5.1,3,False,False,False,False,False,True,False,False,86900.0,Baixo
IMV00272,Apartamento,Zona Premium,95,3,2,7,2024,Novo,Sul,Jardim,A,3.9,0.45,1.27,0.09,7,True,False,False,True,False,False,False,True,323100.0,Alto
IMV00273,Moradia,Zona Comercial,119,3,2,0,2021,Como Novo,Este,Jardim,A+,0.5,5.69,3.33,0.54,4,False,False,False,False,False,False,False,True,338500.0,Alto
IMV00274,Estúdio,Centro Histórico,51,1,2,6,2024,Novo,Noroeste,Mar,A,0.6,1.95,1.54,0.84,5,False,False,False,False,False,False,True,False,100500.0,Baixo
IMV00275,Estúdio,Periferia,98,2,2,3,2008,Razoável,Sudeste,Pátio,D,7.0,3.62,0.17,2.96,3,True,False,False,False,False,False,False,False,78400.0,Baixo
IMV00276,Apartamento,Zona Comercial,86,3,2,0,1986,Razoável,Nordeste,Jardim,E,2.3,0.91,0.73,0.02,5,False,False,False,False,False,False,False,True,160300.0,Médio
IMV00277,Penthouse,Periferia,151,3,3,0,1972,Para Remodelar,Noroeste,Pátio,D,7.9,1.0,0.83,7.46,3,False,False,False,False,False,True,False,False,200300.0,Médio
IMV00278,Moradia,Zona Industrial,118,2,1,0,1982,Razoável,Norte,Pátio,E,8.6,3.99,0.61,0.6,1,False,False,False,False,False,False,False,False,112700.0,Baixo
IMV00279,Moradia,Bairro Residencial,139,3,3,0,2007,Razoável,Nordeste,Rua,C,5.9,0.84,0.37,9.83,5,False,False,True,False,False,True,False,False,271800.0,Médio
IMV00280,Duplex,Bairro Residencial,52,2,2,6,1974,Razoável,Noroeste,Serra,D,3.9,0.03,2.12,10.11,5,False,False,False,False,False,False,False,False,73200.0,Baixo
IMV00281,Penthouse,Zona Premium,179,4,2,4,1968,Para Remodelar,Norte,Pátio,D,1.5,0.18,1.86,0.45,7,False,False,False,False,False,False,False,False,543500.0,Alto
IMV00282,Duplex,Zona Premium,121,3,3,1,1982,Para Remodelar,Sudeste,Jardim,F,2.2,4.56,0.05,0.49,6,False,False,False,False,False,True,True,False,295500.0,Médio
IMV00283,Penthouse,Zona Premium,193,4,2,5,2020,Novo,Oeste,Jardim,B,3.6,0.28,2.06,2.85,7,False,False,False,True,False,False,False,True,956900.0,Alto
IMV00284,Apartamento,Zona Industrial,106,2,1,3,2023,Novo,Sudeste,Rua,A,8.0,4.95,2.5,4.34,1,False,False,False,False,False,True,False,False,116800.0,Baixo
IMV00285,Moradia,Centro Histórico,124,3,2,0,2021,Novo,Sudoeste,Rua,A,1.4,1.31,0.08,0.64,6,True,False,False,True,False,True,False,False,436200.0,Alto
IMV00286,Penthouse,Centro Histórico,160,4,3,8,1993,Razoável,Oeste,Cidade,F,0.0,0.41,2.98,1.09,7,False,False,False,False,True,True,False,False,448700.0,Alto
IMV00287,Estúdio,Centro Histórico,51,2,1,2,1992,Para Remodelar,Sudoeste,Rua,E,1.8,3.73,0.88,1.86,5,False,False,False,False,False,True,False,False,75800.0,Baixo
IMV00288,Estúdio,Periferia,88,2,2,3,2021,Novo,Este,Pátio,A+,7.8,0.06,1.3,2.25,4,False,False,False,False,False,False,False,False,83400.0,Baixo
IMV00289,Estúdio,Zona Comercial,59,1,2,3,2021,Novo,Este,Rua,B,2.6,1.8,0.12,5.68,5,True,False,False,False,False,False,False,True,146200.0,Baixo
